label,group_idx,mos_mean,mos_min,mos_max,mmd_score
MMD_dinov2_vitb14_L11_g2.8e-05,37,59.84679539063636,59.64024705,60.13491826227273,9.562779268890154e-06
MMD_dinov2_vitb14_L11_g2.8e-05,38,60.99643894654546,60.66603184545455,61.257236485,7.57756697566947e-06
MMD_dinov2_vitb14_L11_g2.8e-05,39,61.48400721527272,61.38288141818182,61.612018317727276,7.230223218357423e-06
MMD_dinov2_vitb14_L11_g2.8e-05,40,61.886854131727276,61.66026577136363,62.140166177272725,9.188534022541717e-06
MMD_dinov2_vitb14_L11_g2.8e-05,41,62.4737095229091,62.30800517363637,62.56153540454545,9.749175660545006e-06
MMD_dinov2_vitb14_L11_g2.8e-05,42,62.789370462,62.62842450590909,63.033077886363635,9.127437806455418e-06
MMD_dinov2_vitb14_L11_g2.8e-05,43,63.41987266700001,63.2958711590909,63.52993807136364,9.246441550203599e-06
MMD_dinov2_vitb14_L11_g2.8e-05,44,63.69902262627272,63.601648069090906,63.89873966363636,2.1398482203949243e-06
MMD_dinov2_vitb14_L11_g2.8e-05,45,63.98644783854545,63.92419218818182,64.02835174090909,7.932768312457483e-06
MMD_dinov2_vitb14_L11_g2.8e-05,46,64.21601700381818,64.1043883409091,64.32671434181817,1.3556791600422002e-06
MMD_dinov2_vitb14_L11_g2.8e-05,47,64.67885966363636,64.40631527727272,64.88276691590909,1.1973615073657129e-05
MMD_dinov2_vitb14_L11_g2.8e-05,48,65.06229613163636,64.91428311818181,65.15700578272727,1.0325673429179005e-05
MMD_dinov2_vitb14_L11_g2.8e-05,49,65.57325001118183,65.26560826818182,65.77319434545456,8.56440601637587e-06
MMD_dinov2_vitb14_L11_g2.8e-05,50,66.10387056363636,65.79643795909091,66.41367993636364,1.027378675644286e-05
MMD_dinov2_vitb14_L11_g2.8e-05,51,66.6226875630909,66.49486482500001,66.69915260454546,4.61950185126625e-06
MMD_dinov2_vitb14_L11_g2.8e-05,52,67.1010070179091,66.84640655909091,67.33497136227273,3.4142440199502744e-06
MMD_dinov2_vitb14_L11_g2.8e-05,53,67.73512154418182,67.50431248636363,67.89158320909091,5.083177711640019e-06
MMD_dinov2_vitb14_L11_g2.8e-05,54,68.1328889490909,67.98637594090908,68.23565684545454,3.594420923036523e-05
MMD_dinov2_vitb14_L11_g2.8e-05,55,68.33264022563637,68.26595938409092,68.41746199090909,1.0601970643620007e-05
MMD_dinov2_vitb14_L11_g2.8e-05,56,68.67576851445455,68.46063733181818,69.04567613727274,1.040283495967742e-05
MMD_dinov2_vitb14_L11_g2.8e-05,57,69.09155621636364,69.05974111818182,69.10780212727273,8.014030754566193e-06
MMD_dinov2_vitb14_L11_g2.8e-05,58,69.23145481890909,69.12065298636364,69.35791935818182,1.053895630320767e-05
MMD_dinov2_vitb14_L11_g2.8e-05,59,69.82775094754545,69.61843814545455,69.97248817863637,2.528848926885985e-05
MMD_dinov2_vitb14_L11_g2.8e-05,60,70.14619312563636,70.05721009181819,70.20511073181818,1.0152438335353509e-05
MMD_dinov2_vitb14_L11_g2.8e-05,61,70.44229148836364,70.32331571818182,70.6102672090909,1.0591935279080644e-05
MMD_dinov2_vitb14_L11_g2.8e-05,62,70.82376260363637,70.7436578590909,70.86294127272727,3.3045143936760724e-06
MMD_dinov2_vitb14_L11_g2.8e-05,63,71.017826289,70.88488886772727,71.16676672727273,1.0017312888521701e-05
MMD_dinov2_vitb14_L11_g2.8e-05,64,71.26426175700001,71.17873871818182,71.36296618181818,7.587022992083803e-06
MMD_dinov2_vitb14_L11_g2.8e-05,65,71.83902143318183,71.46931471818182,72.09644175681818,-1.372141923638992e-06
MMD_dinov2_vitb14_L11_g2.8e-05,66,72.25006437972726,72.15469048045455,72.3529890590909,0.0012633148580789566
MMD_dinov2_vitb14_L11_g2.8e-05,67,72.58202422945456,72.35690482818183,72.83995069636363,8.093138603726402e-06
MMD_dinov2_vitb14_L11_g2.8e-05,68,73.1044481738182,72.89617321363636,73.33471177272727,8.264063581009395e-06
MMD_dinov2_vitb14_L11_g2.8e-05,69,73.40747646954546,73.33981687045456,73.44619574090909,7.633926543348935e-06
MMD_dinov2_vitb14_L11_g2.8e-05,70,73.58348795500001,73.46868897499999,73.76844457272728,9.662874617788475e-06
MMD_dinov2_vitb14_L11_g2.8e-05,71,73.93860900654545,73.80118299272728,74.01135728181818,5.854704795638099e-06
MMD_dinov2_vitb14_L11_g2.8e-05,72,74.20439588545455,74.05095793636363,74.38583995454546,6.544275038322667e-06
MMD_dinov2_vitb14_L11_g2.8e-05,73,74.73206855272727,74.46433656818182,74.9084351090909,9.284571206080727e-06
MMD_dinov2_vitb14_L11_g2.8e-05,74,75.06139675,75.02020153181819,75.14242499545455,8.665149834996555e-06
MMD_dinov2_vitb14_L11_g2.8e-05,75,75.241960922,75.14524949545454,75.30463428181818,8.74007491802331e-06
MMD_dinov2_vitb14_L11_g2.8e-05,76,75.4421082240909,75.35053226363635,75.54217925454545,9.94764286588179e-06
MMD_dinov2_vitb14_L11_g2.8e-05,77,75.73595213809092,75.65154605454546,75.79512009954546,1.0559961992839817e-05
MMD_dinov2_vitb14_L11_g2.8e-05,78,75.98828850090909,75.84170493636363,76.16321556363636,9.983739801100455e-06
MMD_dinov2_vitb14_L11_g2.8e-05,79,76.27325769218183,76.19598609272727,76.32376224090909,9.102867807087023e-06
MMD_dinov2_vitb14_L11_g2.8e-05,80,76.45166550063637,76.35414479090909,76.5471795409091,1.0149873560294509e-05
MMD_dinov2_vitb14_L11_g2.8e-05,81,76.6462588629091,76.59774437272728,76.67586082272727,8.621319466328714e-06
MMD_dinov2_vitb14_L11_g2.8e-05,82,76.94658449972727,76.81212329090908,77.11547369545454,9.358478564536199e-06
MMD_dinov2_vitb14_L11_g2.8e-05,83,77.28899782181819,77.14402031818182,77.52582683636363,7.31110958440695e-06
MMD_dinov2_vitb14_L11_g2.8e-05,84,77.77769119081817,77.65479755863636,77.9733424409091,9.795431651582476e-06
MMD_dinov2_vitb14_L11_g2.8e-05,85,78.22074370363637,78.0566007590909,78.3483194,8.708624591236003e-06
MMD_dinov2_vitb14_L11_g2.8e-05,86,78.53206928127273,78.4185978909091,78.5853263609091,6.545900760102086e-06
