layer,layer_name,gamma,spearman_rho,pval,strict_mono,kendall_tau
7,down.2.res.0,1.483102514336103e-06,0.5522327706010849,0.0,0.493,0.7482
7,down.2.res.0,1.5107033044866557e-06,0.5522483003398586,0.0,0.494,0.7484
7,down.2.res.0,1.5388177500383465e-06,0.5522644669857398,0.0,0.494,0.7484
7,down.2.res.0,1.567455410205595e-06,0.5522720114010446,0.0,0.494,0.7484
7,down.2.res.0,1.596626022101425e-06,0.552284993696942,0.0,0.494,0.7484
7,down.2.res.0,1.6263395040481906e-06,0.5522885699387833,0.0,0.494,0.7484
7,down.2.res.0,1.6566059589499152e-06,0.5523025320571077,0.0,0.494,0.7486
7,down.2.res.0,1.6874356777273756e-06,0.5523162002366583,0.0,0.494,0.7486
7,down.2.res.0,1.7188391428171457e-06,0.5523365799917287,0.0,0.494,0.7486
7,down.2.res.0,1.7508270317357268e-06,0.5523494642682661,0.0,0.494,0.7486
7,down.2.res.0,1.7834102207100063e-06,0.5523588703488371,0.0,0.494,0.7486
7,down.2.res.0,1.8165997883753285e-06,0.552374449064144,0.0,0.494,0.7486
7,down.2.res.0,1.850407019542302e-06,0.5523878232916654,0.0,0.494,0.7486
7,down.2.res.0,1.8848434090337953e-06,0.5524028631589882,0.0,0.494,0.7486
7,down.2.res.0,1.919920665593287e-06,0.5524158944579398,0.0,0.494,0.749
7,down.2.res.0,1.955650715865947e-06,0.5524370579834508,0.0,0.494,0.749
7,down.2.res.0,1.992045708453871e-06,0.5524572417925939,0.0,0.494,0.749
7,down.2.res.0,2.029118018046678e-06,0.5524805119588758,0.0,0.494,0.7488
7,down.2.res.0,2.066880249629082e-06,0.5524939351761953,0.0,0.494,0.7488
7,down.2.res.0,2.1053452427667084e-06,0.5525192628873835,0.0,0.494,0.7488
7,down.2.res.0,2.144526075971665e-06,0.5525394467363126,0.0,0.494,0.7488
7,down.2.res.0,2.1844360711494283e-06,0.5525534578179235,0.0,0.494,0.7489
7,down.2.res.0,2.2250887981283694e-06,0.5525689875964672,0.0,0.494,0.7489
7,down.2.res.0,2.266498079273693e-06,0.5525923067127644,0.0,0.494,0.7488
7,down.2.res.0,2.308677994187172e-06,0.5526133723515015,0.0,0.494,0.7491
7,down.2.res.0,2.351642884494346e-06,0.5526368874932964,0.0,0.494,0.7495
7,down.2.res.0,2.3954073587208794e-06,0.5526597657146932,0.0,0.494,0.7497
7,down.2.res.0,2.43998629725955e-06,0.5526879838901586,0.0,0.494,0.7498
7,down.2.res.0,2.4853948574297983e-06,0.5527065511421706,0.0,0.494,0.75
7,down.2.res.0,2.531648478631358e-06,0.5527296745513309,0.0,0.494,0.75
7,down.2.res.0,2.5787628875937984e-06,0.5527521608941726,0.0,0.494,0.75
7,down.2.res.0,2.6267541037238384e-06,0.5527647024941804,0.0,0.494,0.75
7,down.2.res.0,2.6756384445520452e-06,0.552786356342175,0.0,0.494,0.7498
7,down.2.res.0,2.725432531281028e-06,0.5528069810993327,0.0,0.494,0.7498
7,down.2.res.0,2.776153294436804e-06,0.5528328476983204,0.0,0.494,0.7498
7,down.2.res.0,2.827817979625338e-06,0.5528644461299691,0.0,0.493,0.7496
7,down.2.res.0,2.880444153396298e-06,0.5529007480066572,0.0,0.493,0.7501
7,down.2.res.0,2.934049709215787e-06,0.5529220101619972,0.0,0.493,0.7503
7,down.2.res.0,2.9886528735503824e-06,0.5529528254868684,0.0,0.493,0.7504
7,down.2.res.0,3.0442722120643057e-06,0.5529822683808647,0.0,0.493,0.7508
7,down.2.res.0,3.1009266359319234e-06,0.5530115152758628,0.0,0.493,0.7508
7,down.2.res.0,3.158635408267819e-06,0.5530529606300872,0.0,0.493,0.7508
7,down.2.res.0,3.2174181506763714e-06,0.553080100977124,0.0,0.493,0.7508
7,down.2.res.0,3.277294849923382e-06,0.553120713518087,0.0,0.493,0.7508
7,down.2.res.0,3.3382858647317643e-06,0.5531587296131327,0.0,0.493,0.7508
7,down.2.res.0,3.4004119327037024e-06,0.5531902300520227,0.0,0.493,0.7508
7,down.2.res.0,3.4636941773717343e-06,0.5532329981307375,0.0,0.493,0.7508
7,down.2.res.0,3.5281541153808832e-06,0.5532692505931264,0.0,0.493,0.7508
7,down.2.res.0,3.5938136638046257e-06,0.5533082464708191,0.0,0.493,0.7508
7,down.2.res.0,3.660695147596906e-06,0.5533447928587071,0.0,0.493,0.7508
7,down.2.res.0,3.72882130718283e-06,0.5533673771679885,0.0,0.493,0.7508
7,down.2.res.0,3.7982153061907363e-06,0.5534056872018185,0.0,0.493,0.7508
7,down.2.res.0,3.868900739327975e-06,0.5534515914908649,0.0,0.493,0.7516
7,down.2.res.0,3.9409016404034476e-06,0.5534949965299784,0.0,0.493,0.7516
7,down.2.res.0,4.014242490499326e-06,0.5535398721265123,0.0,0.493,0.7519
7,down.2.res.0,4.088948226294856e-06,0.5535787700247464,0.0,0.493,0.7519
7,down.2.res.0,4.1650442485451855e-06,0.5536274670913559,0.0,0.494,0.7524
7,down.2.res.0,4.242556430717777e-06,0.5536701385859563,0.0,0.494,0.7528
7,down.2.res.0,4.321511127789762e-06,0.5537273097050435,0.0,0.494,0.7528
7,down.2.res.0,4.401935185208879e-06,0.5537654727432237,0.0,0.493,0.7526
7,down.2.res.0,4.483855948021182e-06,0.5538123559784696,0.0,0.493,0.7526
7,down.2.res.0,4.567301270168747e-06,0.5538623255841871,0.0,0.493,0.7526
7,down.2.res.0,4.652299523960189e-06,0.5539064653775365,0.0,0.493,0.7526
7,down.2.res.0,4.738879609717651e-06,0.5539527607485192,0.0,0.493,0.7526
7,down.2.res.0,4.827070965603188e-06,0.5540024853786668,0.0,0.494,0.7528
7,down.2.res.0,4.916903577628021e-06,0.5540526999333715,0.0,0.494,0.753
7,down.2.res.0,5.008407989848212e-06,0.5541006609175445,0.0,0.494,0.753
7,down.2.res.0,5.101615314749834e-06,0.5541395098793616,0.0,0.494,0.753
7,down.2.res.0,5.1965572438276574e-06,0.554201432955534,0.0,0.494,0.7528
7,down.2.res.0,5.293266058360567e-06,0.5542530681877391,0.0,0.493,0.7528
7,down.2.res.0,5.391774640387494e-06,0.5543040666058003,0.0,0.493,0.7528
7,down.2.res.0,5.492116483887789e-06,0.5543712315768852,0.0,0.495,0.7534
7,down.2.res.0,5.594325706169378e-06,0.5544246304816771,0.0,0.496,0.7538
7,down.2.res.0,5.698437059469136e-06,0.554489541922113,0.0,0.496,0.754
7,down.2.res.0,5.804485942768984e-06,0.5545588134943553,0.0,0.496,0.754
7,down.2.res.0,5.912508413831869e-06,0.5546273012564759,0.0,0.496,0.7544
7,down.2.res.0,6.022541201461928e-06,0.554697454618433,0.0,0.495,0.7542
7,down.2.res.0,6.134621717992506e-06,0.5547725086110357,0.0,0.496,0.7549
7,down.2.res.0,6.248788072006888e-06,0.5548458463632343,0.0,0.497,0.7551
7,down.2.res.0,6.365079081295578e-06,0.554918057270209,0.0,0.496,0.7551
7,down.2.res.0,6.483534286054714e-06,0.5550124116318483,0.0,0.496,0.7555
7,down.2.res.0,6.604193962330305e-06,0.5550740897858132,0.0,0.496,0.7555
7,down.2.res.0,6.727099135712336e-06,0.5551637411403052,0.0,0.496,0.7561
7,down.2.res.0,6.852291595284057e-06,0.5552560886926725,0.0,0.496,0.7567
7,down.2.res.0,6.979813907830667e-06,0.5553398612451937,0.0,0.497,0.7569
7,down.2.res.0,7.109709432312424e-06,0.5554175590762422,0.0,0.497,0.7573
7,down.2.res.0,7.242022334607315e-06,0.555503634135883,0.0,0.497,0.7573
7,down.2.res.0,7.376797602527731e-06,0.5555890723681636,0.0,0.498,0.7575
7,down.2.res.0,7.514081061116962e-06,0.5556823489012586,0.0,0.499,0.7581
7,down.2.res.0,7.653919388230155e-06,0.555764798755941,0.0,0.499,0.7585
7,down.2.res.0,7.796360130405221e-06,0.5558456808837727,0.0,0.499,0.7585
7,down.2.res.0,7.94145171902934e-06,0.5559238685994573,0.0,0.499,0.7591
7,down.2.res.0,8.089243486805938e-06,0.5560053896896642,0.0,0.499,0.7594
7,down.2.res.0,8.239785684528512e-06,0.5561021445253476,0.0,0.499,0.7594
7,down.2.res.0,8.393129498166374e-06,0.5561941963405167,0.0,0.499,0.7594
7,down.2.res.0,8.549327066268366e-06,0.5563161809883903,0.0,0.499,0.7594
7,down.2.res.0,8.708431497690725e-06,0.5564305721643373,0.0,0.5,0.76
7,down.2.res.0,8.870496889654403e-06,0.5565367330410349,0.0,0.499,0.7598
7,down.2.res.0,9.035578346138921e-06,0.5566357903971658,0.0,0.499,0.7598
7,down.2.res.0,9.20373199661823e-06,0.556739697769916,0.0,0.499,0.76
7,down.2.res.0,9.37501501514529e-06,0.5568586939734117,0.0,0.499,0.76
7,down.2.res.0,9.549485639791967e-06,0.5569709786148178,0.0,0.499,0.7598
7,down.2.res.0,9.727203192450538e-06,0.5570938940020691,0.0,0.499,0.7598
7,down.2.res.0,9.908228099003787e-06,0.5572144579325521,0.0,0.499,0.7598
7,down.2.res.0,1.0092621909870484e-05,0.5573487389794556,0.0,0.5,0.76
7,down.2.res.0,1.0280447320933097e-05,0.5574584761246976,0.0,0.5,0.7602
7,down.2.res.0,1.0471768194855202e-05,0.557583792011998,0.0,0.5,0.7604
7,down.2.res.0,1.0666649582795388e-05,0.5577250785463375,0.0,0.5,0.7606
7,down.2.res.0,1.0865157746525373e-05,0.557869745443592,0.0,0.501,0.761
7,down.2.res.0,1.1067360180959745e-05,0.5580174986445009,0.0,0.501,0.761
7,down.2.res.0,1.1273325637104872e-05,0.5581628023957343,0.0,0.502,0.7612
7,down.2.res.0,1.148312414543511e-05,0.5583264772940429,0.0,0.503,0.7614
7,down.2.res.0,1.1696827039703846e-05,0.5584651184865074,0.0,0.502,0.7614
7,down.2.res.0,1.1914506981197747e-05,0.5586312918242491,0.0,0.502,0.7616
7,down.2.res.0,1.2136237983442418e-05,0.558778457187786,0.0,0.502,0.762
7,down.2.res.0,1.2362095437367691e-05,0.5589517831968223,0.0,0.502,0.7626
7,down.2.res.0,1.259215613694151e-05,0.5591119797927238,0.0,0.502,0.7636
7,down.2.res.0,1.28264983052806e-05,0.5592791329800417,0.0,0.502,0.7642
7,down.2.res.0,1.3065201621247199e-05,0.5594672071872899,0.0,0.502,0.7644
7,down.2.res.0,1.330834724654076e-05,0.5596308822205973,0.0,0.504,0.7656
7,down.2.res.0,1.355601785329369e-05,0.5598088620866669,0.0,0.504,0.766
7,down.2.res.0,1.3808297652180924e-05,0.5600098673589782,0.0,0.505,0.7666
7,down.2.res.0,1.4065272421052364e-05,0.5601909336091366,0.0,0.505,0.7668
7,down.2.res.0,1.4327029534098295e-05,0.5603927716408789,0.0,0.505,0.767
7,down.2.res.0,1.4593657991557576e-05,0.5606046612054426,0.0,0.508,0.768
7,down.2.res.0,1.4865248449978572e-05,0.5608196284389481,0.0,0.508,0.768
7,down.2.res.0,1.514189325304352e-05,0.561026904341495,0.0,0.507,0.7682
7,down.2.res.0,1.5423686462966275e-05,0.5612540705600568,0.0,0.506,0.7676
7,down.2.res.0,1.5710723892474488e-05,0.5614697247155084,0.0,0.506,0.768
7,down.2.res.0,1.6003103137387017e-05,0.5617094386595413,0.0,0.507,0.7686
7,down.2.res.0,1.630092360979741e-05,0.5619710529918969,0.0,0.509,0.7692
7,down.2.res.0,1.6604286571875295e-05,0.5622106223406242,0.0,0.509,0.7692
7,down.2.res.0,1.691329517029647e-05,0.5624463307090549,0.0,0.508,0.769
7,down.2.res.0,1.7228054471313922e-05,0.5627065221913551,0.0,0.508,0.7692
7,down.2.res.0,1.754867149648152e-05,0.5630006726663686,0.0,0.509,0.7696
7,down.2.res.0,1.7875255259042355e-05,0.5632651697933924,0.0,0.51,0.77
7,down.2.res.0,1.8207916800994626e-05,0.5635401521867578,0.0,0.51,0.7704
7,down.2.res.0,1.8546769230846977e-05,0.5638661674912182,0.0,0.512,0.7707
7,down.2.res.0,1.8891927762076646e-05,0.5641366156799983,0.0,0.512,0.7709
7,down.2.res.0,1.924350975230332e-05,0.5644425961495746,0.0,0.512,0.7709
7,down.2.res.0,1.9601634743191856e-05,0.5647594980833576,0.0,0.513,0.7714
7,down.2.res.0,1.9966424501097934e-05,0.5650757292399492,0.0,0.513,0.7718
7,down.2.res.0,2.03380030584698e-05,0.5654189341259422,0.0,0.514,0.7723
7,down.2.res.0,2.071649675602067e-05,0.5657315532409162,0.0,0.514,0.772
7,down.2.res.0,2.1102034285685967e-05,0.5660769036935676,0.0,0.513,0.7721
7,down.2.res.0,2.1494746734379807e-05,0.5664387057170633,0.0,0.513,0.773
7,down.2.res.0,2.189476762856621e-05,0.5668227946325118,0.0,0.514,0.773
7,down.2.res.0,2.2302232979659363e-05,0.5671759001534026,0.0,0.514,0.7732
7,down.2.res.0,2.2717281330269027e-05,0.5675490002531313,0.0,0.514,0.7733
7,down.2.res.0,2.314005380130654e-05,0.5679188196327836,0.0,0.515,0.7737
7,down.2.res.0,2.3570694139967276e-05,0.5683139998138483,0.0,0.517,0.7744
7,down.2.res.0,2.4009348768606518e-05,0.5687276642595198,0.0,0.516,0.7744
7,down.2.res.0,2.445616683452444e-05,0.5691450019883768,0.0,0.514,0.7748
7,down.2.res.0,2.491130026067791e-05,0.5695769733795609,0.0,0.514,0.7759
7,down.2.res.0,2.5374903797335716e-05,0.5700063502331457,0.0,0.515,0.7766
7,down.2.res.0,2.584713507469564e-05,0.5704545184810373,0.0,0.513,0.7778
7,down.2.res.0,2.63281546564802e-05,0.5709216927765548,0.0,0.514,0.7781
7,down.2.res.0,2.6818126094530128e-05,0.5713867337907836,0.0,0.514,0.7792
7,down.2.res.0,2.731721598441379e-05,0.5718607008865214,0.0,0.515,0.7805
7,down.2.res.0,2.782559402207126e-05,0.5722380048138351,0.0,0.515,0.7811
7,down.2.res.0,2.8343433061513092e-05,0.5727214135968989,0.0,0.514,0.782
7,down.2.res.0,2.8870909173592348e-05,0.5731850689944274,0.0,0.516,0.7831
7,down.2.res.0,2.9408201705870607e-05,0.5736792113217741,0.0,0.516,0.7845
7,down.2.res.0,2.9955493343598162e-05,0.574287396498201,0.0,0.517,0.7859
7,down.2.res.0,3.051297017182871e-05,0.5748694424039891,0.0,0.517,0.7871
7,down.2.res.0,3.1080821738690636e-05,0.575558040412676,0.0,0.517,0.7891
7,down.2.res.0,3.165924111983521e-05,0.5761470045232343,0.0,0.517,0.7912
7,down.2.res.0,3.224842498408439e-05,0.576781413642713,0.0,0.518,0.7925
7,down.2.res.0,3.284857366030047e-05,0.5774459446289486,0.0,0.519,0.7948
7,down.2.res.0,3.345989120549975e-05,0.5781208204826548,0.0,0.516,0.7966
7,down.2.res.0,3.408258547423452e-05,0.5788057438635039,0.0,0.516,0.7987
7,down.2.res.0,3.4716868189265594e-05,0.5794893542038957,0.0,0.516,0.7999
7,down.2.res.0,3.536295501355039e-05,0.5801614041357576,0.0,0.516,0.803
7,down.2.res.0,3.602106562357074e-05,0.5806645221127231,0.0,0.517,0.8033
7,down.2.res.0,3.669142378402494e-05,0.5812132240925664,0.0,0.517,0.8041
7,down.2.res.0,3.7374257423910643e-05,0.5818436448599957,0.0,0.517,0.8055
7,down.2.res.0,3.806979871402284e-05,0.5822722206258445,0.0,0.517,0.8058
7,down.2.res.0,3.877828414589453e-05,0.5827121930516511,0.0,0.518,0.8063
7,down.2.res.0,3.949995461220647e-05,0.5831704215018026,0.0,0.517,0.8074
7,down.2.res.0,4.023505548869293e-05,0.5837050596603349,0.0,0.516,0.8081
7,down.2.res.0,4.098383671757261e-05,0.5841381912884296,0.0,0.517,0.808
7,down.2.res.0,4.174655289253135e-05,0.5844023369676641,0.0,0.516,0.8082
7,down.2.res.0,4.252346334528678e-05,0.5849146261268958,0.0,0.517,0.809
7,down.2.res.0,4.331483223376403e-05,0.585459614238852,0.0,0.517,0.8085
7,down.2.res.0,4.41209286319119e-05,0.5858806508158876,0.0,0.519,0.809
7,down.2.res.0,4.494202662119142e-05,0.5862457901407253,0.0,0.52,0.8092
7,down.2.res.0,4.577840538376616e-05,0.5865795791960801,0.0,0.517,0.8089
7,down.2.res.0,4.6630349297427265e-05,0.5868123642344084,0.0,0.516,0.8078
7,down.2.res.0,4.7498148032285043e-05,0.5872123821532497,0.0,0.515,0.8075
7,down.2.res.0,4.838209664925957e-05,0.5873676587887668,0.0,0.513,0.8062
7,down.2.res.0,4.9282495700405135e-05,0.587678356758843,0.0,0.515,0.8061
7,down.2.res.0,5.0199651331100794e-05,0.588030963569069,0.0,0.514,0.8055
7,down.2.res.0,5.113387538414321e-05,0.5882960703098571,0.0,0.508,0.8042
7,down.2.res.0,5.2085485505776655e-05,0.588504986529866,0.0,0.507,0.8038
7,down.2.res.0,5.305480525369574e-05,0.5890529790942115,0.0,0.506,0.8026
7,down.2.res.0,5.404216420705915e-05,0.5892778485115596,0.0,0.499,0.7996
7,down.2.res.0,5.5047898078549675e-05,0.5892791201766289,0.0,0.495,0.7988
7,down.2.res.0,5.607234882852027e-05,0.5897069812573053,0.0,0.492,0.7986
7,down.2.res.0,5.711586478126435e-05,0.5898508031487943,0.0,0.488,0.7964
7,down.2.res.0,5.8178800743449355e-05,0.5896326052248961,0.0,0.486,0.794
7,down.2.res.0,5.926151812475552e-05,0.5894404099637433,0.0,0.481,0.7917
7,down.2.res.0,6.0364385060758635e-05,0.5896703792079038,0.0,0.478,0.7906
7,down.2.res.0,6.148777653810017e-05,0.5897070290771956,0.0,0.475,0.7887
7,down.2.res.0,6.263207452198692e-05,0.5894072783802058,0.0,0.47,0.7873
7,down.2.res.0,6.379766808606283e-05,0.5898921936752465,0.0,0.471,0.7853
7,down.2.res.0,6.498495354469889e-05,0.5900846686163391,0.0,0.467,0.7833
7,down.2.res.0,6.619433458774387e-05,0.5904868747224743,0.0,0.462,0.7801
7,down.2.res.0,6.742622241778336e-05,0.5903778711969333,0.0,0.459,0.7786
7,down.2.res.0,6.868103588995308e-05,0.5901964397388328,0.0,0.446,0.7746
7,down.2.res.0,6.995920165435375e-05,0.5896363284738584,0.0,0.437,0.7705
7,down.2.res.0,7.126115430111745e-05,0.5895415659153824,0.0,0.43,0.7663
7,down.2.res.0,7.258733650817246e-05,0.590257825533026,0.0,0.426,0.763
7,down.2.res.0,7.393819919175873e-05,0.5891478854111647,0.0,0.416,0.7569
7,down.2.res.0,7.531420165974376e-05,0.5883556597998061,0.0,0.408,0.7525
7,down.2.res.0,7.671581176779303e-05,0.5877878596749742,0.0,0.401,0.7468
7,down.2.res.0,7.814350607844543e-05,0.5855792909887894,0.0,0.385,0.7404
7,down.2.res.0,7.959777002314978e-05,0.5840528332859194,0.0,0.373,0.7319
7,down.2.res.0,8.107909806731695e-05,0.5834920324229641,0.0,0.361,0.7253
7,down.2.res.0,8.258799387844272e-05,0.583207622912377,0.0,0.351,0.7194
7,down.2.res.0,8.412497049736118e-05,0.5818679051903063,0.0,0.34,0.7143
7,down.2.res.0,8.569055051268347e-05,0.582219952248035,0.0,0.327,0.7083
7,down.2.res.0,8.728526623848371e-05,0.581775905243595,0.0,0.316,0.7017
7,down.2.res.0,8.890965989529168e-05,0.5799424166036544,0.0,0.304,0.6949
7,down.2.res.0,9.056428379445294e-05,0.5786434809143007,0.0,0.293,0.6875
7,down.2.res.0,9.224970052592174e-05,0.5749593993834201,0.0,0.28,0.6749
7,down.2.res.0,9.39664831495469e-05,0.5723534684652104,0.0,0.263,0.6666
7,down.2.res.0,9.571521538991856e-05,0.5703279110796153,0.0,0.25,0.6574
7,down.2.res.0,9.749649183484096e-05,0.5676016932647837,0.0,0.229,0.6446
7,down.2.res.0,9.9310918137498e-05,0.5632598364164606,0.0,0.218,0.6318
7,down.2.res.0,0.00010115911122238297,0.5592374403523414,0.0,0.209,0.6233
7,down.2.res.0,0.00010304169949505875,0.5585516105822533,0.0,0.196,0.6133
7,down.2.res.0,0.00010495932305582266,0.55393466227288,0.0,0.182,0.5998
7,down.2.res.0,0.00010691263391734771,0.5489958020558987,0.0,0.162,0.5861
7,down.2.res.0,0.00010890229622637306,0.5413176871571594,0.0,0.156,0.5735
7,down.2.res.0,0.00011092898648952228,0.5377942992797933,0.0,0.146,0.5601
7,down.2.res.0,0.00011299339380332217,0.5298580029106769,0.0,0.126,0.5388
7,down.2.res.0,0.00011509622008850311,0.5241562158842576,0.0,0.119,0.5254
7,down.2.res.0,0.00011723818032865997,0.5174359245915281,0.0,0.106,0.5082
7,down.2.res.0,0.00011942000281335325,0.5109589459842244,0.0,0.098,0.4915
7,down.2.res.0,0.0001216424293857368,0.5026007797622962,0.0,0.09,0.4755
7,down.2.res.0,0.00012390621569479155,0.4946955741784303,5.551820330907697e-307,0.077,0.4573
7,down.2.res.0,0.0001262121314522546,0.4846282276640268,6.744420180041321e-293,0.071,0.4394
7,down.2.res.0,0.00012856096069432965,0.4747185150340592,1.7367994670770305e-279,0.064,0.4188
7,down.2.res.0,0.00013095350204826676,0.46529072032793256,3.928633849469185e-267,0.056,0.4009
7,down.2.res.0,0.00013339056900390586,0.45749915352958886,3.2780991201068996e-257,0.05,0.3831
7,down.2.res.0,0.0001358729901902709,0.4504683175727317,1.7761193523719583e-248,0.046,0.3657
7,down.2.res.0,0.00013840160965731301,0.4454169559485657,2.5048065023634204e-242,0.039,0.3499
7,down.2.res.0,0.00014097728716289676,0.4347012125012433,1.2697436890489788e-229,0.038,0.3299
7,down.2.res.0,0.00014360089846512608,0.42162671132916363,9.924384315485107e-215,0.03,0.3091
7,down.2.res.0,0.000146273335620113,0.4112452437322872,2.2948608829878955e-203,0.028,0.2897
7,down.2.res.0,0.00014899550728528536,0.39984410106748636,2.4277679757631895e-191,0.025,0.2717
7,down.2.res.0,0.00015176833902834038,0.3895556230054911,6.88697732376313e-181,0.021,0.2542
7,down.2.res.0,0.00015459277364194784,0.377544420626212,3.773616260713222e-169,0.019,0.2384
7,down.2.res.0,0.00015746977146430867,0.3608632997506631,1.1907934736260474e-153,0.017,0.2176
7,down.2.res.0,0.000160400310705682,0.3527143600690236,2.0766701842043014e-146,0.013,0.2028
7,down.2.res.0,0.00016338538778098603,0.33280461027097874,1.3471759575721641e-129,0.012,0.1807
7,down.2.res.0,0.0001664260176485902,0.3165805216525404,8.591526538076613e-117,0.011,0.1628
7,down.2.res.0,0.00016952323415541214,0.3035183282862142,4.7702614984375894e-107,0.01,0.148
7,down.2.res.0,0.0001726780903884356,0.2862530447063689,6.436395690416741e-95,0.01,0.1331
7,down.2.res.0,0.00017589165903277327,0.27283407665334425,4.596467336116113e-86,0.01,0.1183
7,down.2.res.0,0.00017916503273638994,0.26181392736138953,3.6906537468788206e-79,0.009,0.1072
7,down.2.res.0,0.00018249932448161505,0.24733699984611,1.4004080701725855e-70,0.01,0.0976
7,down.2.res.0,0.00018589566796356884,0.24369295669973506,1.656533407897479e-68,0.006,0.091
7,down.2.res.0,0.00018935521797562954,0.22434218372392886,4.51729135210471e-58,0.004,0.0774
7,down.2.res.0,0.00019287915080207777,0.20230476619135906,2.463571718144321e-47,0.004,0.0656
7,down.2.res.0,0.00019646866461804445,0.18589954187143923,4.082004912485007e-40,0.004,0.0565
7,down.2.res.0,0.00020012497989690348,0.17568033708499026,6.03965044822792e-36,0.004,0.0513
7,down.2.res.0,0.00020384933982524643,0.15939857425660484,8.225330813439268e-30,0.004,0.0432
7,down.2.res.0,0.00020764301072557747,0.14971245714076015,1.8665160163438228e-26,0.003,0.0384
7,down.2.res.0,0.00021150728248687948,0.14245609680565038,4.399009485704867e-24,0.003,0.0358
7,down.2.res.0,0.00021544346900318823,0.1315285307015081,9.748538624662857e-21,0.003,0.0324
7,down.2.res.0,0.00021945290862033113,0.12600848623325517,3.767418655487573e-19,0.003,0.0308
7,down.2.res.0,0.00022353696459097966,0.1248299662140473,8.053588367577616e-19,0.003,0.03
7,down.2.res.0,0.000227697025538168,0.12156855745169146,6.3504053604091224e-18,0.003,0.0291
7,down.2.res.0,0.00023193450592744275,0.1143478730719492,5.053343474415276e-16,0.003,0.0266
7,down.2.res.0,0.0002362508465477945,0.11434014031581644,5.076355308199813e-16,0.003,0.0266
7,down.2.res.0,0.00024064751500154217,0.11327470632511172,9.46563226712625e-16,0.003,0.0252
7,down.2.res.0,0.000245126006203334,0.11616084133168468,1.726949822972558e-16,0.002,0.0244
7,down.2.res.0,0.00024968784288843267,0.11808021929949737,5.440275359733863e-17,0.001,0.0243
7,down.2.res.0,0.00025433457613046484,0.11966253143575983,2.0695157568247385e-17,0.001,0.024
7,down.2.res.0,0.0002590677858688006,0.11772602225310895,6.742403541638708e-17,0.001,0.0233
7,down.2.res.0,0.0002638890814457513,0.11855362797748442,4.079651621029798e-17,0.001,0.0231
7,down.2.res.0,0.00026880010215376074,0.1193930751955658,2.441996932031524e-17,0.001,0.0228
7,down.2.res.0,0.00027380251779278577,0.11904399496385719,3.024261338680621e-17,0.001,0.0225
7,down.2.res.0,0.000278898029238044,0.11833227071232644,4.668013782508511e-17,0.001,0.022
7,down.2.res.0,0.0002840883690183301,0.11833454118267255,4.661573711857189e-17,0.001,0.022
7,down.2.res.0,0.00028937530190509535,0.11797698637052692,5.791775996560988e-17,0.001,0.0217
7,down.2.res.0,0.00029476062551248586,0.11473419923822406,4.0255859555273687e-16,0.001,0.0209
7,down.2.res.0,0.00030024617090855494,0.11495733987287811,3.52890631451775e-16,0.001,0.0201
7,down.2.res.0,0.00030583380323784314,0.11494994898941935,3.5443461010106495e-16,0.001,0.0201
7,down.2.res.0,0.0003115254223555485,0.11461040943953248,4.330195405941894e-16,0.001,0.0198
7,down.2.res.0,0.00031732296347349796,0.11087285979500373,3.774912789321217e-15,0.001,0.0186
7,down.2.res.0,0.0003232283978181381,0.10877998027295041,1.23010324688838e-14,0.001,0.018
7,down.2.res.0,0.0003292437333007769,0.1062886887474108,4.87516335734922e-14,0.001,0.017
7,down.2.res.0,0.0003353710152002929,0.10628897569222825,4.8743990528940726e-14,0.001,0.017
7,down.2.res.0,0.0003416123268585525,0.10226339308250128,4.219892685941103e-13,0.001,0.0159
7,down.2.res.0,0.0003479697903887695,0.10039264593275661,1.1188200632893673e-12,0.001,0.0155
7,down.2.res.0,0.0003544455673970436,0.09416409626246895,2.530812198261247e-11,0.001,0.014
7,down.2.res.0,0.0003610418597173337,0.0964975058331069,8.049749054212548e-12,0.0,0.0136
7,down.2.res.0,0.00036776091016010306,0.09649879336689118,8.044601808878494e-12,0.0,0.0136
7,down.2.res.0,0.00037460500327489893,0.09649686470952935,8.05231331258294e-12,0.0,0.0136
7,down.2.res.0,0.00038157646612712524,0.09204750769432649,6.985814176147354e-11,0.0,0.0125
7,down.2.res.0,0.00038867766908926677,0.08995544299763822,1.8640668604421916e-10,0.0,0.0121
7,down.2.res.0,0.00039591102664684585,0.08995544299763822,1.8640668604421916e-10,0.0,0.0121
7,down.2.res.0,0.0004032789982193705,0.0912434060761197,1.0213533085381282e-10,0.0,0.0119
7,down.2.res.0,0.00041078408899656427,0.0891184469504708,2.743622010517903e-10,0.0,0.0115
7,down.2.res.0,0.00041842885079015847,0.0869488740404754,7.35104689188545e-10,0.0,0.0111
7,down.2.res.0,0.0004262158829015325,0.08385126354180193,2.8824439186396894e-09,0.0,0.0101
7,down.2.res.0,0.00043414783300550926,0.0838508910714812,2.8829092463544873e-09,0.0,0.0101
7,down.2.res.0,0.00044222739805058973,0.0838516361284535,2.8819785187429407e-09,0.0,0.0101
7,down.2.res.0,0.0004504573251759454,0.08385014647982611,2.883839685016472e-09,0.0,0.0101
7,down.2.res.0,0.00045884041264547613,0.08384902988314992,2.885235527526118e-09,0.0,0.0101
7,down.2.res.0,0.00046737951079924635,0.08530872976201065,1.5245550247989972e-09,0.0,0.0099
7,down.2.res.0,0.0004760775230226368,0.08530873061989315,1.5245544484774478e-09,0.0,0.0099
