label,group_idx,score_mean,score_min,score_max,mmd_score
GramMMD_dinov2_vitb14_L3_g1.0e-06,19,0.18426939845085144,0.18417131900787354,0.18436333537101746,-0.0023262500762939453
GramMMD_dinov2_vitb14_L3_g1.0e-06,20,0.1844818890094757,0.1843724548816681,0.18457722663879395,0.0072318315505981445
GramMMD_dinov2_vitb14_L3_g1.0e-06,21,0.18468153476715088,0.1846100389957428,0.18476298451423645,0.0037690401077270508
GramMMD_dinov2_vitb14_L3_g1.0e-06,22,0.1848553568124771,0.18476682901382446,0.1849561333656311,0.0026302337646484375
GramMMD_dinov2_vitb14_L3_g1.0e-06,23,0.18509390950202942,0.18496525287628174,0.1851716935634613,-0.0019453763961791992
GramMMD_dinov2_vitb14_L3_g1.0e-06,24,0.18526418507099152,0.18517965078353882,0.18531256914138794,-0.0011858940124511719
GramMMD_dinov2_vitb14_L3_g1.0e-06,25,0.18548054993152618,0.1853778064250946,0.1855689287185669,0.0006940364837646484
GramMMD_dinov2_vitb14_L3_g1.0e-06,26,0.18565647304058075,0.18560045957565308,0.18572932481765747,-0.0020170211791992188
GramMMD_dinov2_vitb14_L3_g1.0e-06,27,0.1858339160680771,0.18573212623596191,0.1859220564365387,0.002886533737182617
GramMMD_dinov2_vitb14_L3_g1.0e-06,28,0.18604551255702972,0.18593847751617432,0.18615488708019257,0.003785371780395508
GramMMD_dinov2_vitb14_L3_g1.0e-06,29,0.18624171614646912,0.18616387248039246,0.1862986981868744,-0.0018006563186645508
GramMMD_dinov2_vitb14_L3_g1.0e-06,30,0.18641285598278046,0.1862991601228714,0.18652185797691345,-0.0025663375854492188
GramMMD_dinov2_vitb14_L3_g1.0e-06,31,0.18665581941604614,0.1865229606628418,0.18676680326461792,0.011268973350524902
GramMMD_dinov2_vitb14_L3_g1.0e-06,32,0.18686047196388245,0.1867677867412567,0.18695446848869324,-0.0045888423919677734
GramMMD_dinov2_vitb14_L3_g1.0e-06,33,0.18702445924282074,0.18695688247680664,0.18711432814598083,0.0041201114654541016
GramMMD_dinov2_vitb14_L3_g1.0e-06,34,0.18719962239265442,0.18711671233177185,0.1873028427362442,0.0028076171875
GramMMD_dinov2_vitb14_L3_g1.0e-06,35,0.187395378947258,0.18731242418289185,0.18745070695877075,-0.0011606216430664062
GramMMD_dinov2_vitb14_L3_g1.0e-06,36,0.18752458691596985,0.18745264410972595,0.18758907914161682,-0.004650473594665527
GramMMD_dinov2_vitb14_L3_g1.0e-06,37,0.18767185509204865,0.18759070336818695,0.18776658177375793,-0.0025665760040283203
GramMMD_dinov2_vitb14_L3_g1.0e-06,38,0.1878761649131775,0.1877768635749817,0.18795818090438843,-0.005202054977416992
GramMMD_dinov2_vitb14_L3_g1.0e-06,39,0.18802842497825623,0.1879633665084839,0.18809758126735687,-0.001100778579711914
GramMMD_dinov2_vitb14_L3_g1.0e-06,40,0.18815483152866364,0.18810036778450012,0.18822063505649567,-0.0001456737518310547
