layer,layer_name,gamma,spearman_rho,pval
6,relu3_3,3.5038422452906756e-09,-0.44977397357835247,4.2800372182010795e-06
6,relu3_3,3.5690493456752222e-09,-0.4497159814126794,4.293716942585141e-06
6,relu3_3,3.635469961293318e-09,-0.4502675682928327,4.165255134032051e-06
6,relu3_3,3.703126675869931e-09,-0.4503316648768213,4.150564600870788e-06
6,relu3_3,3.772042493416993e-09,-0.4488447725894175,4.504250825334923e-06
6,relu3_3,3.842240846055061e-09,-0.44967223624379754,4.304063212831683e-06
6,relu3_3,3.913745601980376e-09,-0.4496028866278577,4.320513419470981e-06
6,relu3_3,3.9865810735804386e-09,-0.44941754987384885,4.364767882236729e-06
6,relu3_3,4.060772025700369e-09,-0.449645948237867,4.310291948625221e-06
6,relu3_3,4.13634368406327e-09,-0.45014328111600493,4.1938807529932065e-06
6,relu3_3,4.2133217438472886e-09,-0.44948606038667444,4.348359489695568e-06
6,relu3_3,4.291732378422149e-09,-0.4494521481718336,4.356474246421855e-06
6,relu3_3,4.371602248248502e-09,-0.44917406801013854,4.4235557225544716e-06
6,relu3_3,4.45295850994266e-09,-0.4498100922409116,4.271537989103175e-06
6,relu3_3,4.5358288255101815e-09,-0.4495606672593243,4.3305571469719295e-06
6,relu3_3,4.620241371751313e-09,-0.449587797031197,4.324100617455816e-06
6,relu3_3,4.706224849841272e-09,-0.4494536723765368,4.356109217703989e-06
6,relu3_3,4.793808495089107e-09,-0.4494401074445985,4.359358869611415e-06
6,relu3_3,4.883022086877885e-09,-0.4500128868141487,4.224112241579088e-06
6,relu3_3,4.9738959587900574e-09,-0.44957423214526065,4.327327747189209e-06
6,relu3_3,5.066461008921269e-09,-0.44955540936607374,4.3318095072772225e-06
6,relu3_3,5.1607487103859185e-09,-0.44898415960702975,4.469925622923729e-06
6,relu3_3,5.256791122018419e-09,-0.4501914344553643,4.182768218156912e-06
6,relu3_3,5.354620899273613e-09,-0.44950793210428985,4.3431334287769356e-06
6,relu3_3,5.454271305329825e-09,-0.4490587664796796,4.4516545079076e-06
6,relu3_3,5.555776222398878e-09,-0.449495891530569,4.34600968854713e-06
6,relu3_3,5.659170163246254e-09,-0.44994200992631433,4.240630873328055e-06
6,relu3_3,5.7644882829258735e-09,-0.4492554573257566,4.403822021536767e-06
6,relu3_3,5.8717663907332614e-09,-0.4490874192142036,4.444656220352556e-06
6,relu3_3,5.981040962380932e-09,-0.4491364196151416,4.4327121399463594e-06
6,relu3_3,6.092349152400712e-09,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,6.205728806776513e-09,-0.4490685947254383,4.449252838524564e-06
6,relu3_3,6.321218475812448e-09,-0.4492366334655245,4.4083786759701965e-06
6,relu3_3,6.4388574272404256e-09,-0.45004527313716564,4.216584462997121e-06
6,relu3_3,6.558685659571422e-09,-0.44963679895770337,4.312461790902472e-06
6,relu3_3,6.680743915695615e-09,-0.4496232340257651,4.315680743635802e-06
6,relu3_3,6.8050736967352206e-09,-0.4497212387993631,4.292475085233185e-06
6,relu3_3,6.9317172761554e-09,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,7.06071771413778e-09,-0.4498455298639875,4.263214482157822e-06
6,relu3_3,7.192118872221178e-09,-0.4493873717070438,4.372014107747751e-06
6,relu3_3,7.32596542821523e-09,-0.449568974298012,4.3285792162469325e-06
6,relu3_3,7.462302891391123e-09,-0.4493707588562155,4.376007937133017e-06
6,relu3_3,7.601177617955322e-09,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,7.742636826811278e-09,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,7.88672861561414e-09,-0.4489909420499979,4.468261696466972e-06
6,relu3_3,8.033501977124735e-09,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.183006815867407e-09,-0.4493707588562155,4.376007937133017e-06
6,relu3_3,8.335293965098187e-09,-0.4496232340257651,4.315680743635802e-06
6,relu3_3,8.490415204088756e-09,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,8.648423275731709e-09,-0.4495486269001046,4.333425504750489e-06
6,relu3_3,8.80937190447399e-09,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,8.973315814583538e-09,-0.4497114060833638,4.294797965462706e-06
6,relu3_3,9.140310748756223e-09,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,9.310413487069086e-09,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,9.483681866285909e-09,-0.44930445812521586,4.391981304875028e-06
6,relu3_3,9.660174799522645e-09,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,9.839952296278247e-09,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,1.0023075482838643e-08,-0.4492908931932776,4.395256173166927e-06
6,relu3_3,1.0209606623060476e-08,-0.4498372219207814,4.265164459540618e-06
6,relu3_3,1.0399609139541204e-08,-0.4491454150841021,4.4305227408423345e-06
6,relu3_3,1.05931476351837e-08,-0.4491808504531067,4.421908069567478e-06
6,relu3_3,1.0790287915161835e-08,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,1.099109700929496e-08,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,1.1195643194838794e-08,-0.4492908931932776,4.395256173166927e-06
6,relu3_3,1.1403996019700331e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.1616226326085019e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,1.183240627458378e-08,-0.4491454150841021,4.4305227408423345e-06
6,relu3_3,1.2052609368708414e-08,-0.4497114060833638,4.294797965462706e-06
6,relu3_3,1.2276910479883604e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,1.2505385872903913e-08,-0.44965562146087873,4.307998967319389e-06
6,relu3_3,1.2738113231864785e-08,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,1.2975171686575868e-08,-0.4496608790016279,4.306753180176683e-06
6,relu3_3,1.3216641839466038e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.346260579298911e-08,-0.4491454150841021,4.4305227408423345e-06
6,relu3_3,1.3713147177539456e-08,-0.45005425935973964,4.214497975038445e-06
6,relu3_3,1.3968351179887397e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.422830457214352e-08,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,1.4493095741262151e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.4762814719093911e-08,-0.44943858328589725,4.359724143965743e-06
6,relu3_3,1.5037553212997385e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.5317404637020797e-08,-0.4491808504531067,4.421908069567478e-06
6,relu3_3,1.560246414366368e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,1.5892828656229763e-08,-0.4492908931932776,4.395256173166927e-06
6,relu3_3,1.618859690178199e-08,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,1.648986944471065e-08,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,1.679674872092653e-08,-0.4492908931932776,4.395256173166927e-06
6,relu3_3,1.7109339072690134e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,1.7427746784089175e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,1.775208011717636e-08,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,1.8082449348779518e-08,-0.44921323928377654,4.414047852258013e-06
6,relu3_3,1.841896680799711e-08,-0.4493232817554383,4.3874406828123636e-06
6,relu3_3,1.8761746914391196e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,1.911090621689136e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,1.946656343342263e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,1.9828839491270715e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.0197857568198784e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.0573743134329116e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,2.095662399480431e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,2.1346630333242455e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,2.17438947560008e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,2.2148552337263593e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.256074066496859e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.2980599887588488e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,2.3408272761782943e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,2.3843904700937205e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.4287643824604505e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.4739641008868117e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.5200049937640895e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.566902715491952e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,2.614673211801092e-08,-0.4491808504531067,4.421908069567478e-06
6,relu3_3,2.6633327251749808e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.7128978003724646e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,2.763385290053167e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,2.8148123605075813e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.8671964974937697e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,2.9205555121827452e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,2.9749075472144435e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,3.030271082866393e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.0866649433372746e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.144108303147265e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.2026206936576504e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.262222009711673e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.322932516398968e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.384772855945983e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.447764054734464e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.5119275304507276e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.577285099367877e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.6438589837635405e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,3.711671819475767e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.780746663599349e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,3.851107002325569e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,3.9227767589277236e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,3.995780301895265e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,4.070142453219439e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,4.1458884968329114e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.223044187206672e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,4.3016357581067994e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.381689931514195e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.4632339267103976e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.546295469532399e-08,-0.4493978886280882,4.36948755276147e-06
6,relu3_3,4.630902801799737e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.717084690917022e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.804870439655134e-08,-0.4494302767227348,4.361715371897401e-06
6,relu3_3,4.8942898961145316e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,4.9853734638738935e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.0781521123276706e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.172657387216024e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.268921421350677e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.366976945540476e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.4668572997201804e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.568596444286409e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.6722289716445493e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.777790117970507e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.885315775191451e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,5.99484250318941e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.106407542232036e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.220048825634717e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.335804992658255e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.453715401646702e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.573820143409585e-08,-0.4496759687897832,4.303179503644347e-06
6,relu3_3,6.696160054853215e-08,-0.4496759687897832,4.303179503644347e-06
6,relu3_3,6.820776732865692e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,6.94771254846024e-08,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,7.077010661181889e-08,-0.4499864351600652,4.230269980915121e-06
6,relu3_3,7.208715033782136e-08,-0.4496759687897832,4.303179503644347e-06
6,relu3_3,7.342870447166758e-08,-0.4499864351600652,4.230269980915121e-06
6,relu3_3,7.479522515621828e-08,-0.4499864351600652,4.230269980915121e-06
6,relu3_3,7.618717702323e-08,-0.4499864351600652,4.230269980915121e-06
6,relu3_3,7.760503335133571e-08,-0.4496759687897832,4.303179503644347e-06
6,relu3_3,7.90492762269642e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.05203967082547e-08,-0.4501032626967781,4.20313712991207e-06
6,relu3_3,8.201889499202212e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.354528058382872e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.510007247122247e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.668379930019774e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.829699955494083e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,8.994022174092053e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,9.161402457138521e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,9.331897715733239e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,9.505565920101191e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,9.682466119303114e-08,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,9.86265846131283e-08,-0.4501303924686507,4.1968598347401715e-06
6,relu3_3,1.0046204213468132e-07,-0.4502170374389583,4.176871025932724e-06
6,relu3_3,1.023316578330245e-07,-0.4500406945198048,4.217647934836248e-06
6,relu3_3,1.0423606739764012e-07,-0.4500406945198048,4.217647934836248e-06
6,relu3_3,1.061759183482999e-07,-0.4500406945198048,4.217647934836248e-06
6,relu3_3,1.0815187025522893e-07,-0.4500406945198048,4.217647934836248e-06
6,relu3_3,1.1016459496336569e-07,-0.44971513836136745,4.293916112850459e-06
6,relu3_3,1.1221477682079802e-07,-0.44971513836136745,4.293916112850459e-06
6,relu3_3,1.1430311291144787e-07,-0.44971513836136745,4.293916112850459e-06
6,relu3_3,1.1643031329208756e-07,-0.44971513836136745,4.293916112850459e-06
6,relu3_3,1.1859710123376706e-07,-0.4496827512327514,4.301574145438868e-06
6,relu3_3,1.208042134677329e-07,-0.44964731416169296,4.30996809458108e-06
6,relu3_3,1.2305240043592615e-07,-0.44928936954059745,4.395624159658531e-06
6,relu3_3,1.2534242654613995e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.2767507043192645e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.3005112521734099e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.3247139878661174e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.3493671405883065e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.3744790926775367e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.400058382468096e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.4261137071941298e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.4526539259467813e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.4796880626863963e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,1.5072253093107556e-07,-0.44918610960390676,4.42063086678869e-06
6,relu3_3,1.5352750287804213e-07,-0.44918610960390676,4.42063086678869e-06
6,relu3_3,1.563846758302248e-07,-0.44918610960390676,4.42063086678869e-06
6,relu3_3,1.592950212572123e-07,-0.44918610960390676,4.42063086678869e-06
6,relu3_3,1.6225952870780872e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.6527920614648973e-07,-0.44943180084292905,4.3613499495283485e-06
6,relu3_3,1.6835508029612007e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.714881969870541e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.7467962151272458e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.7793043899185772e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.8124175473742396e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.8461469463245456e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.8805040551285834e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.915500555573528e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.9511483468466165e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,1.9874595495809857e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,2.0244465099768018e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,2.0621218039991447e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,2.1004982416539152e-07,-0.44944384156266964,4.358464086300713e-06
6,relu3_3,2.1395888713434216e-07,-0.44944384156266964,4.358464086300713e-06
6,relu3_3,2.179406984302958e-07,-0.44944384156266964,4.358464086300713e-06
6,relu3_3,2.2199661191199526e-07,-0.44910472056429745,4.440435474106196e-06
6,relu3_3,2.2612800663372794e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.3033628731421313e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.3462288481422625e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.389892566231053e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.434368873543108e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.47967289250216e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.5258200269627846e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.572825967447932e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.620706696483855e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.669478494034318e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.7191579430360187e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.769761935036891e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.8213076759394705e-07,-0.4489012479652741,4.490313470837833e-06
6,relu3_3,2.8738126918510695e-07,-0.44924036896364633,4.407474078091504e-06
6,relu3_3,2.927294835042813e-07,-0.44924036896364633,4.407474078091504e-06
6,relu3_3,2.9817722900196733e-07,-0.44924036896364633,4.407474078091504e-06
6,relu3_3,3.0372635797033114e-07,-0.4492554573257566,4.403822021536767e-06
6,relu3_3,3.0937875717301365e-07,-0.4492674986435161,4.400909532157223e-06
6,relu3_3,3.1513634848664826e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.2100108955431685e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.2697497445117677e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.3306003436245885e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.3925833827409916e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.455719936762143e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.520031472796675e-07,-0.44979652740097675,4.274728119461728e-06
6,relu3_3,3.585539857459817e-07,-0.44979652740097675,4.274728119461728e-06
6,relu3_3,3.6522673643081754e-07,-0.44979652740097675,4.274728119461728e-06
6,relu3_3,3.7202366814130657e-07,-0.44967444384156274,4.303540526287751e-06
6,relu3_3,3.7894709190746713e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.8599936176797634e-07,-0.449525230602279,4.3390042931871685e-06
6,relu3_3,3.9318287557057704e-07,-0.44934362908434283,4.382537491696374e-06
6,relu3_3,4.005000757873611e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.079534503452449e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.1554553347188797e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.232789065573544e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.3115619903182285e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.391800892596086e-07,-0.44915897992403697,4.427223133830177e-06
6,relu3_3,4.473533054498463e-07,-0.448914812805209,4.486971911718285e-06
6,relu3_3,4.556786265841069e-07,-0.4487384698860554,4.53059554959183e-06
6,relu3_3,4.6415888336127725e-07,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,4.7279695916003907e-07,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,4.815957910192351e-07,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,4.905583706365046e-07,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,4.996877453854889e-07,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,5.089870193519674e-07,-0.4481687466087901,4.674281041517135e-06
6,relu3_3,5.184593543892913e-07,-0.4481687466087901,4.674281041517135e-06
6,relu3_3,5.281079711934331e-07,-0.4481687466087901,4.674281041517135e-06
6,relu3_3,5.379361503980697e-07,-0.4481687466087901,4.674281041517135e-06
6,relu3_3,5.479472336900293e-07,-0.4481687466087901,4.674281041517135e-06
6,relu3_3,5.581446249454955e-07,-0.448670645686381,4.547480055899185e-06
6,relu3_3,5.685317913873753e-07,-0.44883342376559965,4.50705647577854e-06
6,relu3_3,5.791122647641759e-07,-0.4478567552902877,4.754774710522638e-06
6,relu3_3,5.898896425508493e-07,-0.4478567552902877,4.754774710522638e-06
6,relu3_3,6.008675891719693e-07,-0.4478567552902877,4.754774710522638e-06
6,relu3_3,6.12049837247669e-07,-0.44849430276722746,4.591657727640509e-06
6,relu3_3,6.234401888627864e-07,-0.44849430276722746,4.591657727640509e-06
6,relu3_3,6.350425168595962e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,6.468607661546321e-07,-0.4489283776451439,4.483632696296719e-06
6,relu3_3,6.588989550799957e-07,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,6.711611767496273e-07,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,6.836516004510239e-07,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,6.963744730628223e-07,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,7.09334120498799e-07,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,7.225349491787222e-07,-0.44845360824742275,4.601909853591927e-06
6,relu3_3,7.359814475265756e-07,-0.4493488876831254,4.381271142649892e-06
6,relu3_3,7.496781874966877e-07,-0.4493488876831254,4.381271142649892e-06
6,relu3_3,7.636298261282241e-07,-0.4493488876831254,4.381271142649892e-06
6,relu3_3,7.778411071286482e-07,-0.4493488876831254,4.381271142649892e-06
6,relu3_3,7.923168624866261e-07,-0.4493488876831254,4.381271142649892e-06
6,relu3_3,8.070620141149491e-07,-0.44883342376559965,4.50705647577854e-06
6,relu3_3,8.220815755240541e-07,-0.44936245252306034,4.37800611890749e-06
6,relu3_3,8.373806535266489e-07,-0.4490233315246881,4.460323682868662e-06
6,relu3_3,8.529644499741017e-07,-0.44884698860553457,4.503703175075882e-06
6,relu3_3,8.688382635251193e-07,-0.44884698860553457,4.503703175075882e-06
6,relu3_3,8.850074914473439e-07,-0.44884698860553457,4.503703175075882e-06
6,relu3_3,9.014776314524917e-07,-0.44884698860553457,4.503703175075882e-06
6,relu3_3,9.182542835656282e-07,-0.448670645686381,4.547480055899185e-06
6,relu3_3,9.353431520292377e-07,-0.44862995116657634,4.557639205631032e-06
6,relu3_3,9.5275004724273e-07,-0.44862995116657634,4.557639205631032e-06
6,relu3_3,9.704808877380307e-07,-0.44862995116657634,4.557639205631032e-06
6,relu3_3,9.885417021919574e-07,-0.44862995116657634,4.557639205631032e-06
6,relu3_3,1.0069386314760271e-06,-0.4488876831253392,4.493657375193676e-06
6,relu3_3,1.0256779307444208e-06,-0.44872490504612056,4.53396771711082e-06
6,relu3_3,1.0447659715608053e-06,-0.4481551817688552,4.677753899091599e-06
6,relu3_3,1.0642092440647247e-06,-0.4490504612045579,4.453684970555288e-06
6,relu3_3,1.084014359178331e-06,-0.4490504612045579,4.453684970555288e-06
6,relu3_3,1.10418805085416e-06,-0.44884698860553457,4.503703175075882e-06
6,relu3_3,1.1247371783647508e-06,-0.44833152468800874,4.632795813732895e-06
6,relu3_3,1.1456687286348725e-06,-0.44835865436787853,4.625915432628328e-06
6,relu3_3,1.1669898186171475e-06,-0.4482772653282692,4.646585516917813e-06
6,relu3_3,1.1887076977119033e-06,-0.44819587628865987,4.66734261389482e-06
6,relu3_3,1.2108297502320394e-06,-0.4485349972870321,4.581427128092327e-06
6,relu3_3,1.2333634979137747e-06,-0.4492674986435161,4.400909532157223e-06
6,relu3_3,1.2563166024741214e-06,-0.4492674986435161,4.400909532157223e-06
6,relu3_3,1.2796968682159416e-06,-0.44956592512208365,4.329305135207319e-06
6,relu3_3,1.303512244681509e-06,-0.44956592512208365,4.329305135207319e-06
6,relu3_3,1.327770829355429e-06,-0.44956592512208365,4.329305135207319e-06
6,relu3_3,1.352480870417874e-06,-0.4498372219207814,4.265164459540618e-06
6,relu3_3,1.377650769549055e-06,-0.45029842647856766,4.158176524334632e-06
6,relu3_3,1.4032890847858731e-06,-0.4497422680412372,4.287511112569267e-06
6,relu3_3,1.4294045334317611e-06,-0.4497422680412372,4.287511112569267e-06
6,relu3_3,1.4560059950206485e-06,-0.45000000000000007,4.227111135435415e-06
6,relu3_3,1.483102514336103e-06,-0.4496201844818232,4.316404710888052e-06
6,relu3_3,1.5107033044866557e-06,-0.4494845360824743,4.348723930072382e-06
6,relu3_3,1.5388177500383465e-06,-0.4494845360824743,4.348723930072382e-06
6,relu3_3,1.567455410205595e-06,-0.4494845360824743,4.348723930072382e-06
6,relu3_3,1.596626022101425e-06,-0.4494845360824743,4.348723930072382e-06
6,relu3_3,1.6263395040481906e-06,-0.4486977753662508,4.540719149658246e-06
6,relu3_3,1.6566059589499152e-06,-0.4486977753662508,4.540719149658246e-06
6,relu3_3,1.6874356777273756e-06,-0.4488876831253392,4.493657375193676e-06
6,relu3_3,1.7188391428171457e-06,-0.4488876831253392,4.493657375193676e-06
6,relu3_3,1.7508270317357268e-06,-0.4483179598480739,4.636239619538385e-06
6,relu3_3,1.7834102207100063e-06,-0.4485214324470972,4.58483493873005e-06
6,relu3_3,1.8165997883753285e-06,-0.448182311448725,4.670810613648047e-06
6,relu3_3,1.850407019542302e-06,-0.448182311448725,4.670810613648047e-06
6,relu3_3,1.8848434090337953e-06,-0.4480873575691808,4.69515468824368e-06
6,relu3_3,1.919920665593287e-06,-0.44834508952794366,4.629354418622208e-06
6,relu3_3,1.955650715865947e-06,-0.44839934888768324,4.6156129135821e-06
6,relu3_3,1.992045708453871e-06,-0.4489283776451439,4.483632696296719e-06
